-7881.505449	2153.1649350000002
-5534.169368000001	2050.7168659999998
-7334.064903250001	1517.2965225248843
-2734.331847499999	1701.8869089999996
-5734.157744999999	1126.9333895
11464.84411825	1639.134380525889
-7334.064914	1965.7010584999996
3865.285151	1701.8869089999998
-1534.4014855000005	1831.1822185000005
2065.389606	1287.6304289999998
65.50566924999998	1233.0005770225382
-5134.192565	1179.4418985
7865.053024749998	1400.1897770239177
-3134.3086325000004	1458.1634135000004
-3534.2854157499996	1179.4418985220964
-2334.3550532499994	1126.933389478337
-6134.134532	1126.9333895000002
-2934.32023275	1024.984920520822
2665.3547874999995	1517.2965225000003
-3734.2738104999994	1233.0005769999998
-2934.3202385000004	1458.1634135000004
-2334.35505275	1075.4544595212385
-2134.3666635000004	1458.1634135000002
-5734.157745999998	1179.4418984999998
-4934.204174499999	1343.3528784999996
-6534.111333499999	1765.8944879999992
-4934.20418325	1831.1822185274743
-2534.3434475000004	1179.4418985
-4534.2273875	1400.1897769999998
-3934.2622055000006	1343.3528785000003
-3334.297024500001	1343.3528785000003
-3334.2970207500002	1075.4544595212387
6065.1574835	1639.1343804999997
1865.4012124999995	1179.4418985
-934.4363045	1965.7010584999998
-534.4595165000003	1965.7010585
8665.006601749998	1517.2965225248836
6265.145876249996	1517.2965224751151
9064.983383499997	1179.4418984999995
10664.890535250002	1287.6304290229893
11664.8325035	1287.6304289999994
12264.79768175	1179.4418984779034
5665.1806985	1965.7010585
2665.354788	1639.1343805
11264.855728999995	1831.182218499999
11464.844111250006	1343.3528785234494
9464.960173	1287.630429
10064.925366500001	1897.7757035000009
9264.971785499994	1639.1343804999985
-5334.1809555	1024.9849205
-7734.0416785	1024.9849205
-4534.227382249999	1075.4544594787617
-3734.2738085	1126.9333895000004
1465.4244255	1075.4544595000002
-1534.40147825	1075.4544594787617
-3334.297019999999	1024.9849204999998
-3134.3086285000004	1179.4418985000002
-3134.3086264999997	1024.9849204999998
3865.2851489999994	1233.000577
2065.3896059999997	1179.4418985000002
-1334.41308525	1126.933389478337
4265.261936000002	1126.9333895000004
-734.4479052500003	1233.0005769774616
-1534.4014819999998	1458.1634135000002
-2734.33184175	1233.0005770225382
-2134.3666587500006	1024.9849205208222
-1334.41308675	1287.6304290229891
65.5056705	1024.9849205
665.4708502500001	1287.630429022989
865.459242	1897.7757035000002
265.4940630000001	1233.000577
265.4940605	1765.8944879999997
-1334.41308575	1179.4418985220964
-534.4595107499999	1126.9333895216632
65.50566875000007	1400.1897769760822
665.4708497499998	1458.1634134756039
-2334.3550557499993	1343.3528785234487
-2934.3202395000003	1517.2965224999998
-2534.3434495	1343.3528785
-1934.378269	1400.189777
-2334.35505525	1287.6304289770108
-3134.30863	1287.630429
-2934.32023425	1126.9333894783367
-6734.099717749999	1343.3528784765508
-7134.076497750001	1024.9849204791783
-6134.134539250001	1458.1634135243964
-6334.122929250001	1287.6304290229893
-6934.088115499999	1517.2965224999996
-6134.13453	1024.9849205
-5934.1461475000015	1577.612293500001
-5534.1693515000015	1126.9333895000004
-5934.146151499997	1765.8944879999992
-7734.041692249997	1577.6122935253811
-7534.053288500004	1179.4418985000004
-6734.0997192500045	1400.1897770239189
-6334.12293275	1458.1634134756034
-6934.088120000003	1701.886909
-6334.122938000001	1701.8869089999998
-7734.0416989999985	1831.1822185
-7734.041679750002	1075.4544594787624
-6334.122940999999	1831.1822184999994
-6534.111335	1831.1822184999996
-5534.169364999998	1831.182218499999
-3534.285422499999	1639.1343804999997
-5534.169362499995	1701.8869089999987
-1534.4014849999999	1765.894488
-1734.3898729999994	1179.4418985
8265.0298215	1965.7010584999998
65.50566550000006	1965.7010585
2665.3547879999996	1765.894488
-1134.424694	1400.189777
265.4940595000001	1965.7010585000003
665.4708489999999	1639.1343805
865.4592419999999	1831.1822184999999
265.4940599999999	1831.1822184999999
465.48245599999984	1458.1634135000002
-3134.3086385	1897.7757035
-1734.3898795000002	1831.1822185000003
-1934.37826775	1287.6304290229891
-1334.41308875	1517.2965225248843
-1534.401481	1343.3528785
865.4592445000003	1126.9333895000002
865.4592422500002	1765.8944880269355
1865.4012125000002	1233.000577
